,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2017-01-04,AMZN,37.919498443603516,37.98400115966797,37.709999084472656,37.85900115966797,50210000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,AXP,75.26000213623047,76.55000305175781,75.05999755859375,68.52994537353516,4635800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,BA,157.80999755859375,159.22999572753906,157.80999755859375,147.0634765625,3189800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,CAT,94.45999908447266,94.5,93.43000030517578,77.69466400146484,3772100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,CRM,71.08000183105469,73.06999969482422,70.76000213623047,72.4782485961914,9289500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,CSCO,30.239999771118164,30.420000076293945,30.020000457763672,23.853702545166016,22281000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,CVX,118.41000366210938,118.6500015258789,117.5999984741211,84.80517578125,6679900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,DIS,106.63999938964844,107.5,106.25,102.08153533935547,8322000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,GS,241.44000244140625,243.32000732421875,240.02999877929688,206.34571838378906,2728700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,HD,134.33999633789062,135.94000244140625,134.2100067138672,112.36347198486328,4055300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,HON,111.79352569580078,112.10981750488281,111.20886993408203,95.20787811279297,3069124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,IBM,160.3919677734375,162.3996124267578,160.0,113.5884780883789,3536944.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,INTC,36.709999084472656,36.77000045776367,36.34000015258789,29.72466468811035,15915700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,JNJ,115.5,116.2300033569336,115.30999755859375,93.6570053100586,5828900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,JPM,86.95999908447266,87.18000030517578,86.4000015258789,70.52894592285156,15266600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,KO,41.880001068115234,41.970001220703125,41.59000015258789,32.57668685913086,9959400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,MCD,119.0,119.73999786376953,118.18000030517578,99.39339447021484,3780800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,MMM,148.85450744628906,149.58193969726562,148.5033416748047,112.75988006591797,1844232.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,MRK,57.729007720947266,58.0057258605957,57.290077209472656,45.478694915771484,9863671.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,MSFT,62.47999954223633,62.75,62.119998931884766,56.57387924194336,21340000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,NKE,52.22999954223633,53.349998474121094,52.09000015258789,48.626102447509766,13759500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,PG,84.44999694824219,84.5999984741211,84.23999786376953,68.44403839111328,8096700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,TRV,120.87000274658203,121.73999786376953,120.22000122070312,100.84546661376953,1780200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,UNH,162.35000610351562,162.5800018310547,159.74000549316406,144.3460235595703,2695200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,V,79.44000244140625,80.26000213623047,79.36000061035156,75.9737319946289,8033100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,VZ,54.54999923706055,54.810001373291016,54.33000183105469,36.70668411254883,18316100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-04,WMT,22.886667251586914,23.209999084472656,22.866666793823242,19.976633071899414,23754000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,AAPL,28.979999542236328,29.21500015258789,28.952499389648438,27.028169631958008,88774400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,AMGN,152.72000122070312,153.39999389648438,151.50999450683594,121.3976821899414,3441700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,AMZN,38.07749938964844,39.119998931884766,38.01300048828125,39.022499084472656,116602000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,AXP,76.0,76.18000030517578,74.81999969482422,67.68523406982422,3383000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,BA,158.41000366210938,159.6999969482422,157.39999389648438,147.14688110351562,2796000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,CAT,93.18000030517578,94.45999908447266,92.41999816894531,77.22138977050781,4698800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,CRM,72.80999755859375,73.66000366210938,72.52999877929688,72.4682846069336,4695600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,CSCO,30.100000381469727,30.360000610351562,30.06999969482422,23.9091796875,18372500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,CVX,118.0,118.4800033569336,116.72000122070312,84.43810272216797,5928600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,DIS,107.16999816894531,107.62000274658203,106.79000091552734,102.02452850341797,6303000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,GS,242.72000122070312,243.22999572753906,236.77999877929688,204.80953979492188,3562600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,HD,134.97999572753906,135.4600067138672,133.77999877929688,111.03665924072266,3821100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,HON,111.68809509277344,112.57945251464844,111.39097595214844,95.42036437988281,2766030.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,IBM,161.806884765625,161.9407196044922,159.90440368652344,113.212646484375,2805686.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,INTC,36.45000076293945,36.720001220703125,36.310001373291016,29.675682067871094,13986000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,JNJ,116.0,116.97000122070312,115.44000244140625,94.63691711425781,6217200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,JPM,86.80999755859375,87.11000061035156,85.26000213623047,69.87969970703125,14300800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,KO,41.65999984741211,41.86000061035156,41.529998779296875,32.6548957824707,8968300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,MCD,119.33999633789062,120.19999694824219,119.0999984741211,99.57640075683594,4261100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,MMM,149.0468292236328,149.78260803222656,147.90133666992188,112.3741455078125,1731569.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,MRK,57.461830139160156,57.80534362792969,57.25190734863281,45.463558197021484,10581446.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,MSFT,62.189998626708984,62.65999984741211,62.029998779296875,56.57387924194336,24876000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,NKE,52.91999816894531,53.099998474121094,52.439998626708984,48.61693572998047,8682200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,PG,84.41000366210938,85.43000030517578,84.37999725341797,68.89764404296875,6852400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,TRV,119.29000091552734,119.5,117.27999877929688,99.23530578613281,2696500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,UNH,161.75,162.6300048828125,161.50999450683594,144.58673095703125,2961100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,V,80.33999633789062,81.52999877929688,80.22000122070312,76.86473846435547,7805100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,VZ,54.779998779296875,54.83000183105469,54.29999923706055,36.787471771240234,13840600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-05,WMT,22.809999465942383,23.110000610351562,22.706666946411133,20.020023345947266,21297600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,AAPL,29.19499969482422,29.540000915527344,29.11750030517578,27.329483032226562,127007600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,AMGN,159.8800048828125,161.0,156.6699981689453,124.41315460205078,9899300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,AMZN,39.11800003051758,39.97200012207031,38.92399978637695,39.79949951171875,119724000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,AXP,75.4000015258789,75.91999816894531,75.05999755859375,67.82002258300781,3089600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,BA,158.97999572753906,159.66000366210938,157.88999938964844,147.5084686279297,2426000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,CAT,93.44999694824219,93.5999984741211,92.41000366210938,77.25458526611328,4023100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,CRM,72.88999938964844,74.12999725341797,72.55000305175781,73.47383117675781,4466100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,CSCO,30.170000076293945,30.350000381469727,30.030000686645508,23.956727981567383,15923200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,CVX,117.44999694824219,117.58000183105469,116.37999725341797,84.0998306274414,4762500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,DIS,108.0199966430664,109.3499984741211,107.75,103.54474639892578,9551300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,GS,242.2899932861328,246.1999969482422,241.3699951171875,207.847900390625,3591100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,HD,133.97000122070312,134.3300018310547,133.0500030517578,110.7298583984375,3827500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,HON,112.08106231689453,113.77751922607422,111.66893005371094,96.86686706542969,3770361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,IBM,161.27151489257812,162.44741821289062,160.15296936035156,113.76966857910156,3080993.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,INTC,36.59000015258789,36.68000030517578,36.189998626708984,29.781814575195312,15114000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,JNJ,116.66999816894531,117.0,115.76000213623047,94.1833724975586,5221400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,JPM,86.38999938964844,86.62000274658203,85.94000244140625,69.8878173828125,12893300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,KO,41.70000076293945,41.810001373291016,41.540000915527344,32.64706802368164,10246600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,MCD,118.93000030517578,121.5,118.5199966430664,100.45819091796875,4089200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,MMM,148.23577880859375,149.3311004638672,146.98995971679688,112.70294189453125,1943500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,MRK,57.33778762817383,57.69084167480469,56.803436279296875,45.58457565307617,10730053.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,MSFT,62.29999923706055,63.150001525878906,62.040000915527344,57.06424331665039,19922900.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,NKE,53.09000015258789,54.09000015258789,52.97999954223633,49.39576721191406,12532400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,PG,84.94000244140625,85.25,84.62000274658203,68.87333679199219,4799900.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,TRV,117.83000183105469,118.70999908447266,117.62000274658203,99.1849594116211,1532300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,UNH,161.75,162.94000244140625,161.11000061035156,144.79180908203125,3081300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,V,81.30000305175781,82.48999786376953,80.94000244140625,77.92639923095703,8898300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,VZ,53.66999816894531,53.779998779296875,53.099998474121094,36.24174118041992,15615000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-06,WMT,22.803333282470703,22.833332061767578,22.670000076293945,19.745229721069336,28473300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,AAPL,29.487499237060547,29.857500076293945,29.485000610351562,27.579811096191406,134247600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,AMGN,157.00999450683594,158.9499969482422,156.6300048828125,126.04792785644531,4247700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,AMZN,39.900001525878906,40.0885009765625,39.5885009765625,39.84600067138672,68922000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,AXP,76.13999938964844,76.5,75.52999877929688,68.17051696777344,4818700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,BA,159.0,159.24000549316406,158.1699981689453,146.7853240966797,2839400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,CAT,92.93000030517578,93.48999786376953,92.19999694824219,76.69828796386719,3095000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,CRM,74.05000305175781,74.44000244140625,73.51000213623047,73.63311004638672,3933100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,CSCO,30.219999313354492,30.329999923706055,30.079999923706055,23.917104721069336,17177800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,CVX,116.29000091552734,116.36000061035156,115.11000061035156,83.38003540039062,6891800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,DIS,108.58000183105469,108.83000183105469,108.11000061035156,102.9556655883789,6195200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,GS,243.25,244.69000244140625,241.47000122070312,206.14202880859375,3022800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,HD,133.22000122070312,134.75999450683594,133.13999938964844,111.37667846679688,4310200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,HON,113.35579681396484,113.47080993652344,112.66571807861328,96.06598663330078,4030573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,IBM,162.0172119140625,162.33270263671875,160.24856567382812,112.50802612304688,3336635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,INTC,36.47999954223633,36.88999938964844,36.47999954223633,29.887929916381836,19461400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,JNJ,116.3499984741211,116.61000061035156,115.88999938964844,94.16717529296875,5457500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,JPM,85.7300033569336,86.7699966430664,85.5199966430664,69.9365234375,12806600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,KO,41.22999954223633,41.58000183105469,41.209999084472656,32.31857681274414,14822500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,MCD,120.76000213623047,121.05999755859375,120.33000183105469,100.18367767333984,3021800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,MMM,149.1387939453125,149.14715576171875,148.16053771972656,112.09588623046875,1940630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,MRK,57.538169860839844,58.66412353515625,57.328243255615234,46.21232604980469,10201861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,MSFT,62.7599983215332,63.08000183105469,62.540000915527344,56.882633209228516,20382700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,NKE,53.959999084472656,53.9900016784668,53.220001220703125,48.91013717651367,8835300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,PG,84.05999755859375,84.66000366210938,83.75,68.3630599975586,11000600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,TRV,118.1500015258789,118.25,117.30000305175781,98.38829040527344,1526200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,UNH,162.0,162.42999267578125,160.77999877929688,144.38169860839844,3040800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,V,82.27999877929688,82.44999694824219,81.6500015258789,77.49037170410156,7305300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,VZ,53.220001220703125,53.27000045776367,52.66999816894531,35.84707260131836,14097200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-09,WMT,22.77666664123535,22.933332443237305,22.773332595825195,19.875396728515625,26055600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2017-01-10,AAPL,29.6924991607666,29.844999313354492,29.575000762939453,27.607620239257812,97848400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2017-01-10,AMGN,158.49000549316406,159.1300048828125,157.24000549316406,125.98439025878906,3324400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
