date,a2c,ddpg,ppo,td3,sac,mvo,dji
2022-04-20,916710.9708101887,1016870.8110599252,917118.8468424985,955538.3883691104,993409.9301029207,937544.4536312984,961069.6278754225
2022-04-21,903405.2686464924,1005262.5886668894,901358.9656436155,944771.4361901553,988269.7729755404,930859.0012097227,951010.0571107443
2022-04-22,880852.261455788,981379.5617732736,880329.9829228513,915653.8099236758,966534.8353954317,912919.3506442956,924185.9928615671
2022-04-25,889936.2930071491,992516.5100230905,886556.321713455,922123.6027245792,971986.5869251253,923758.5934949131,930693.0205936523
2022-04-26,866652.9542505878,973579.7541408273,855171.5876862333,899328.0902428897,952364.5190158846,896638.7115693754,908572.5156662309
2022-04-27,857988.5458223957,979274.1555728647,839938.9649245145,899756.3326134952,941383.4888263704,906535.998779152,910260.3631099691
2022-04-28,880892.2644465107,991870.452772114,855407.653686447,915369.2524438174,950738.3721843722,934904.2073634306,927055.7435193491
2022-04-29,846564.5464975971,962696.39410207,819346.1628258169,890567.3466210635,926849.1496196749,906336.2989196419,901384.6089086639
2022-05-02,846001.3671229023,959882.8796252939,822365.5234593007,891576.8471246036,920806.3023563387,908140.8146577044,903688.5548363185
2022-05-03,848535.4456522602,959357.0850810739,831785.1794658315,893045.338991669,925269.1365924837,903917.228991821,905527.8302126607
2022-05-04,872773.0471689838,982314.3671893808,851827.1048600271,917827.5850549014,945748.0164600374,926339.6566324874,931010.0899110183
2022-05-05,838626.1193583149,955636.1418285104,817180.7205498694,887117.5063653262,926276.9905544283,890886.829840146,901952.053652502
2022-05-06,832375.844734444,958132.3411044809,810462.7443173102,883584.3051781924,927580.8534351351,893487.1178347305,899256.9644548896
2022-05-09,809803.8276407856,943670.5163974497,769156.0105384099,866555.0800347598,914281.5784221651,873618.4848535974,881389.835085688
2022-05-10,806488.4925921101,946364.9945087167,772946.7741180037,862785.1753869327,908226.7963024141,880841.3034982515,879067.5756715995
2022-05-11,793558.6588785786,937410.445791218,755628.4632373311,854916.064974335,901487.5344806673,852585.0575844238,870139.6143671761
2022-05-12,789904.7701876301,935335.2539386484,742412.0152077749,852537.0272240909,898375.3791118624,839002.0477311213,867302.1173123674
2022-05-13,806428.8969538349,943892.9532832834,759371.1727128103,866201.1522698672,904958.1009250643,856523.2150420975,880049.3972129608
2022-05-16,801967.149711861,947834.9590854379,753208.8276224211,866871.2265496524,905662.9423862459,857141.2728442054,880780.8433278502
2022-05-17,816057.0538256306,954730.7953471872,774619.6362011296,883552.1203027042,904791.2674823763,867995.7955648114,892566.2551872268
2022-05-18,782688.5307428974,924029.3733043405,742863.4614356192,854060.3266015323,871938.259711838,819513.2094991542,860735.7757510853
2022-05-19,777665.9387209553,921190.4091815683,740422.5685963628,849506.1547417911,866398.489059067,804479.0028237337,854259.3616082631
2022-05-20,778682.3725016254,930833.5033855173,730004.6263545606,847759.7994408878,870364.7113147738,804641.9547692003,854499.0769456166
2022-05-23,790525.080810799,945814.3808574411,746719.1706239545,861866.8362908633,892634.1873508455,829724.3579770144,871400.5115749435
2022-05-24,788387.670353188,954369.8541736337,735973.2195112302,862236.4571252139,903433.2076908114,829224.6972206967,872722.909296855
2022-05-25,797442.5551035542,957313.9019946787,744225.3966980436,868416.2204156192,904148.0057712557,826664.1180621195,877961.6597594756
2022-05-26,815096.5984232563,965894.899747822,761693.5008427427,883916.0285058292,915699.3109546663,838796.6877004879,892090.6512111775
2022-05-27,831470.710132851,979631.680746052,781489.1579200589,898761.8023705753,928849.0828701021,861611.9060922882,907828.4961128942
