date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
7/30/2020,93.83200836,215.9428558,152.5939941,89.79832458,161.9499969,125.8913116,190.8527374,41.04057312,71.63028717,114.7548599,179.6218262,240.3383331,136.8967285,96.09789276,42.78035355,130.5675964,86.74224854,41.89067841,177.3666382,106.4599228,66.25175476,196.4972839,92.35984802,119.0686493,105.5413437,287.1554565,188.2679749,45.6129837,40.68582153
7/31/2020,103.6551437,214.6532135,158.2339935,88.53649139,158,122.3465271,193.9888153,41.62384415,69.69567871,116.0248413,178.2084961,239.5982971,137.0894318,96.12917328,42.54858017,129.6072845,86.40251923,41.49539948,176.3409729,105.3051834,67.30017853,197.566925,93.11345673,118.7968216,104.1666489,284.8505554,184.7171936,45.75626755,40.46068954
8/3/2020,106.2670135,217.0131836,155.5944977,88.74520111,162.2700043,121.3337097,202.2919617,41.67686462,70.41805267,115.4394531,179.4957733,240.2210388,136.3184814,97.20038605,43.05670547,131.0211029,85.91969299,40.66971588,176.4499054,105.2632065,69.22927094,208.6783447,93.80028534,118.9508362,104.1484604,285.6314087,184.9985352,45.56522369,40.42941666
8/4/2020,106.9766922,213.705658,156.9414978,88.4131546,165.0700073,121.0943527,200.5198212,42.12757874,71.81295013,116.3721085,181.521286,241.7462006,135.2171326,98.39671326,43.79660416,130.9055023,85.42798615,41.01227951,180.9519196,105.8230743,68.49956512,205.5463104,92.84635925,121.2158813,102.9649353,286.468689,186.5507965,46.09856415,41.16109085
8/5/2020,107.3644409,211.8457794,160.2514954,90.50037384,174.2799988,124.2708359,201.7443848,41.82711029,72.40245819,126.6113434,184.1139679,241.3942413,138.4202118,98.09178162,43.60938644,131.9547272,86.91212463,41.47782898,180.8611603,108.7204132,68.47441101,205.2090607,96.29006958,120.8987961,104.7675095,293.9668579,190.2470856,45.804039,40.58888626
8/6/2020,111.1102905,211.9159851,161.25,91.00320435,172.1999969,123.7368164,206.8715973,42.2159462,72.62664032,129.7962189,183.8708954,243.0999298,140.0355377,98.61567688,43.59144211,131.1989746,86.93894196,41.70621109,184.4191895,109.175293,67.97956085,208.4952545,95.82263184,120.2374039,103.5476074,295.4627686,192.8373871,46.03488922,40.4450531
8/7/2020,108.5840988,211.161438,158.3730011,94.07714081,170.0200043,124.2247849,200.1614227,41.91547775,72.07034302,128.9131775,187.4897919,245.1485748,142.3575134,98.9879837,43.10679626,132.1325531,88.85223389,41.98730087,185.7080688,110.8059464,67.95438385,204.7657471,97.16768646,120.9984436,106.8431854,298.2567749,190.4993134,46.59210587,40.63891602
8/10/2020,110.1623611,208.9506226,157.4080048,96.41103363,179.4100037,130.7619476,196.2886047,42.18059158,74.50313568,127.7820892,188.4890442,247.9371796,146.3223267,100.6911011,44.17482376,131.6257629,89.97878265,41.91702652,185.2724152,112.98246,67.86213684,200.6893311,100.5541611,121.4967804,108.4454803,300.2042236,190.9164886,46.95828629,41.23612213
8/11/2020,106.8861618,205.8624573,154.033493,97.96697235,180.1300049,131.2315369,191.1414642,41.70338058,74.41179657,129.468811,190.0014038,248.1086884,147.1024628,100.4059448,43.25039291,130.683197,92.82189178,42.10148621,186.0711365,114.3401413,67.86213684,195.9961548,100.277504,120.7085342,109.1738052,296.8644409,191.8672333,46.57619095,40.71083069
8/12/2020,110.4384232,212.0651093,158.1119995,96.46795654,175.4400024,131.2683716,191.7686615,42.50757599,75.32514191,130.758606,190.9646454,254.1191406,146.909729,100.366333,44.147892,133.0751038,92.03512573,42.54069138,186.9969788,114.9560089,69.34669495,201.5952301,100.3728867,122.7289429,108.2088013,303.1864319,192.8083344,46.64783096,41.239254
8/13/2020,112.3929291,210.9596558,158.0509949,95.27255249,174.7299957,129.5189972,194.2775269,37.75309372,74.57785797,129.9351196,187.5978088,254.1913605,146.7343597,99.04343414,43.58247375,131.5990601,91.52549744,42.49677658,187.423584,116.0757446,70.06800079,201.1229858,101.6130142,123.0188675,108.5820465,302.4808044,191.9727173,46.58414078,41.39624786
8/14/2020,112.2927704,211.7103882,157.401001,95.26305389,178.0800018,128.8652802,192.6049652,37.55867004,75.01791382,129.5084839,187.2197418,253.1895905,147.9342346,99.23355865,43.87864685,131.8124695,91.56126404,42.55826187,187.9137115,116.2437057,70.01767731,201.3157349,101.5271759,122.4028015,107.972084,304.5317993,191.0593414,46.79907608,41.63171768
8/17/2020,111.9995956,214.6249237,159.1204987,92.54966736,172.0099945,127.723587,195.8704681,37.19633484,75.36663055,128.3575592,182.8086395,260.1295776,146.5312958,98.57606506,43.91454697,132.4793396,89.14727783,42.34745026,189.4022675,115.2709427,71.09127045,202.6456146,100.7926331,122.7651749,105.5231476,301.5306702,193.7701721,46.79111481,42.57360458
8/18/2020,112.9328537,213.2913208,165.6244965,91.71478271,170.2299957,127.4012909,203.1083221,37.09913254,73.80844116,127.9110794,181.2242126,257.2056274,145.2576141,98.9562912,43.66323853,133.4574585,87.90453339,42.5318985,190.8999481,115.0399933,70.92352295,203.8117218,102.0422745,123.6802444,104.6309662,298.0498352,193.3620605,47.10953903,42.29418564
8/19/2020,113.0745544,212.3992615,163.0240021,91.92350006,169.2700043,127.0790558,204.2034607,37.00191879,72.7640152,126.7700806,182.7636108,255.2743378,144.7684479,98.10076904,43.37604523,133.7242279,88.11017609,41.60958862,190.1647034,114.7530594,71.31773376,202.5751801,103.3968582,123.0098267,103.0559921,296.7233582,195.2858734,47.00605011,41.57205582
8/20/2020,115.5836258,210.8448944,164.8684998,91.76220703,169.5800018,126.5818481,208.5840149,37.39076233,71.4332428,127.1173401,181.7103577,253.3068695,144.1408081,97.5541687,44.12994385,134.6400604,87.05516815,41.59202194,190.5005646,114.0532074,71.31773376,207.2894135,103.0343704,123.9883041,102.4460144,294.7759094,198.3562622,46.93440628,40.99436569
8/21/2020,121.5399399,209.8821716,164.2359924,91.22142029,167.5,127.4565582,206.6127777,37.33773422,71.6606369,126.4426727,182.2324677,255.6083069,145.3683319,97.56210327,44.22866821,135.8315887,87.01047516,41.53053665,192.0345001,114.2014999,71.27576447,205.7823944,104.6942139,124.5228424,101.808754,295.5379028,198.336792,46.95828629,41.32717133
