,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2022-01-03,AAPL,177.8300018310547,182.8800048828125,177.7100067138672,179.2736053466797,104487900.0,0.0,4.755910210236522,181.0741047562004,164.62916062465897,64.84485324807603,102.66896402117588,50.480447918305,168.34508463541667,157.33006540934244,16.600000381469727,40.82550002388509
0,2022-01-03,AMGN,223.6300048828125,226.97000122070312,222.02999877929688,207.80715942382812,2742800.0,0.0,4.442200988324345,212.702168180439,189.68046579172898,60.59214216427852,90.65741292953884,30.885704324829792,196.0098114013672,193.0065678914388,16.600000381469727,40.82550002388509
0,2022-01-03,AMZN,167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,63520000.0,0.0,-1.2311279229436138,175.93622604462257,165.64732650664695,49.07544955411808,-68.05741273472556,3.7155601795836657,172.6172841389974,171.84785054524738,16.600000381469727,40.82550002388509
0,2022-01-03,AXP,164.50999450683594,168.39999389648438,164.39999389648438,161.69992065429688,3236400.0,0.0,-0.6350590607192999,163.43039292860576,151.40138960313251,50.972524158853915,59.27388422996358,4.683067345820161,156.74666595458984,163.62587356567383,16.600000381469727,40.82550002388509
0,2022-01-03,BA,204.0,210.5500030517578,203.33999633789062,207.86000061035156,9060200.0,0.0,-0.9824401313221642,213.99081417472343,188.89618686287423,49.74789595224604,65.23212595641694,14.369636429876454,201.90833485921223,210.06350072224936,16.600000381469727,40.82550002388509
0,2022-01-03,CAT,207.3300018310547,208.60000610351562,205.8000030517578,195.7609405517578,2055600.0,0.0,1.2859612258788502,198.56881397167922,186.59789287646532,53.03106009035585,98.54587883675222,13.202354735651994,191.09796600341798,190.96170094807943,16.600000381469727,40.82550002388509
0,2022-01-03,CRM,255.00999450683594,256.70001220703125,248.64999389648438,254.3309326171875,4316800.0,0.0,-6.690512789797054,267.60176614198735,244.99762045469228,43.083872536288176,-62.16796759128186,25.343074739715938,264.30266723632815,279.9372578938802,16.600000381469727,40.82550002388509
0,2022-01-03,CSCO,62.900001525878906,63.349998474121094,62.5,57.543479919433594,17184300.0,0.0,1.6781221654270695,59.62771862409082,50.812754550958005,63.77414660387048,101.82894888817394,27.879552072818335,53.558132044474284,52.336077245076496,16.600000381469727,40.82550002388509
0,2022-01-03,CVX,117.41999816894531,119.69000244140625,117.29000091552734,107.2700424194336,10717700.0,0.0,0.9591518056601274,108.02581108418748,102.2642935911055,59.44190441421366,111.4598631287075,3.5141315233746995,104.37196350097656,102.35191980997722,16.600000381469727,40.82550002388509
0,2022-01-03,DIS,155.8300018310547,157.55999755859375,155.36000061035156,155.53321838378906,10222800.0,0.0,-0.09801494028735647,156.2782421038386,145.45083962223563,48.00472953123137,135.9857920525506,10.411186578933123,149.75247751871746,159.00516357421876,16.600000381469727,40.82550002388509
