date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
4/21/2022,164.1268311,236.1885834,148.2960052,179.5077057,181.0200043,221.0098267,176.4466858,48.70111847,149.5879364,120.7079086,311.5874023,290.7631836,185.8177185,124.9616776,44.39024734,170.5187531,121.6499329,61.41847992,241.1230316,112.6187439,80.45371246,274.8262329,131.0407867,153.5481262,167.2509003,518.2181396,212.2625885,47.38965607,51.3760643
4/22/2022,159.5606384,231.4640503,144.3500061,174.482193,176.9199982,206.5342865,170.6723175,47.39085388,146.2886047,117.344429,298.0445251,281.1604004,180.7820282,123.5320129,43.49310303,168.8262329,118.1558456,60.5279541,236.3241882,110.6894455,78.9235611,268.1907043,124.8592529,152.263916,164.2619324,502.3082275,204.1427917,44.71909332,50.4087677
4/25/2022,160.6356506,233.1467743,146.0740051,177.9227448,175.9100037,206.9162292,173.7984467,47.92603302,143.1437836,119.0112839,299.5824585,285.6854553,181.9105682,124.2915268,43.97905731,172.9832001,118.118576,61.16801834,238.8841858,110.2664871,79.7166214,274.7381592,123.7661133,153.4915009,165.5239258,505.519165,205.8883514,43.31488419,50.43447876
4/26/2022,154.6394196,231.0202637,139.3910065,172.6555786,167.0399933,200.8051758,169.3282928,46.96641159,142.2712555,114.8639908,291.846344,281.0198364,177.9749298,121.6912918,42.5398674,171.7463379,114.6244888,60.34241867,234.8221741,107.0163651,78.82093048,264.4619141,116.5881729,150.8852692,163.8349304,495.4043579,197.209549,42.56540298,49.90743637
4/27/2022,154.4125824,230.0217438,138.1670074,171.6698456,154.4600067,204.2999573,173.907959,45.49927521,142.0076447,114.3083801,291.9489136,282.5563049,176.7231293,120.6816025,42.25951767,169.3470306,113.1336975,60.81551743,233.461853,107.0089645,78.75563049,277.184906,117.2846909,150.4792633,164.6794281,495.4332275,209.9678955,41.74700165,49.56679916
4/28/2022,161.3851471,220.1659088,144.5964966,175.8738403,154.2200012,202.848526,184.9190979,46.71727371,147.0520782,114.3877563,296.7769775,292.0748291,180.1087036,121.2892303,43.77346039,170.6117859,114.9226685,61.39992142,240.1216888,109.1831131,82.64629364,283.4583435,122.9051514,154.3035431,165.5808716,505.6636658,216.3911743,41.69532013,50.19988251
4/29/2022,155.4776611,215.5986176,124.2815018,168.8478088,148.8399963,201.034317,175.162384,45.19477844,142.3984833,110.7563934,284.7347412,281.4320984,183.5132141,118.135025,40.73622894,167.8218842,111.2142639,59.93426132,235.3700867,107.0163651,82.74893188,271.6063538,120.631813,151.6029358,162.3167114,490.3613586,209.0068359,39.88622284,49.16510391
5/2/2022,155.7834167,213.4998322,124.5,165.8614655,148.6100006,202.4952698,176.7851868,46.00678635,145.197937,112.611763,289.329834,287.5872498,186.6996613,118.8766632,42.01653671,166.1293335,112.2298965,58.84893799,232.9895172,108.2704086,81.77859497,278.4082642,121.9668045,149.5538635,161.396286,483.2260132,207.4378052,39.82591248,48.84052277
5/3/2022,157.2824402,214.6740265,124.2535019,166.3350372,153.5800018,203.975296,177.571701,46.06213379,147.688324,112.661377,293.2817688,285.7041626,186.8608856,118.4120255,42.10998917,165.8038788,114.6338196,58.51498795,232.262146,109.8806152,81.26542664,275.7755737,118.8518524,147.5048065,162.980896,481.7507324,204.525238,40.63570404,49.01084518
5/4/2022,163.7323608,218.2890625,125.9284973,171.8534546,156.9700012,212.5402985,184.6602173,47.593853,152.3237457,115.2807159,302.0896912,295.4006653,195.2157593,122.7724762,43.49310303,167.5800629,118.4260635,60.32387543,240.2445068,114.4441452,82.59030914,283.8008728,121.9474411,148.5907135,166.4823303,489.4646301,210.3699493,41.66947174,49.68892288
5/5/2022,154.6098175,216.6710663,116.4069977,165.2719421,150.4700012,206.1809845,171.5384827,45.77610397,151.1148987,111.7287292,291.7998047,280.2235107,187.6480103,121.4500656,42.00957108,164.3809967,115.4630737,59.84150696,235.1433411,110.9046326,82.11447906,271.4400024,114.7598343,145.8523407,163.2181396,477.026001,201.269516,41.21289063,49.26317978
5/6/2022,155.340683,218.6588898,114.7724991,161.5414734,148.8999939,204.958786,168.9499664,45.51773453,155.1413727,109.4268875,291.6972046,275.7266235,185.3340607,123.0137329,41.72699738,164.0183258,115.2767258,60.05485153,236.9003906,110.9565811,82.46902466,268.8757629,110.7549057,147.3065033,162.8670654,481.7507324,198.8963013,41.58332443,48.23752975
5/9/2022,150.1850433,221.1921844,108.7890015,155.6171722,133.3099976,196.9762115,162.8769379,45.17633438,144.7434845,106.1427917,287.903717,278.2749329,183.9400177,121.5848465,40.56843567,164.9111023,113.5436707,59.93426132,233.7924805,113.0713806,81.76925659,258.9420776,107.5819092,146.9382324,163.1327515,469.0228577,189.2662659,41.88484192,48.80196381
5/10/2022,152.6048431,222.5512848,108.8590012,156.3999634,132.9499969,193.8252258,166.4112396,45.72072983,146.134079,106.8373108,284.3339539,272.7755127,184.7081604,116.7825699,41.45384216,164.6878967,110.7763596,59.37768555,232.0826569,110.6523361,81.92786407,263.7572021,105.9180145,146.1639252,164.148056,470.5559998,189.8350525,41.46271896,48.11497116
5/11/2022,144.6936035,222.4865875,105.3720016,154.0418396,129.3899994,195.9449921,160.5572357,44.89028549,148.297287,104.3866425,281.062439,265.0933228,182.100235,118.2476654,40.34237671,163.7951355,110.0775146,59.65597534,230.9018555,108.6414261,83.21543121,254.9979248,104.3992386,144.105423,163.5692596,468.7625122,192.9143066,41.24734879,47.61183167
5/12/2022,140.8021851,226.2587891,106.9304962,148.127182,123.1399994,193.8634033,159.7109833,44.55810928,149.706131,103.4936752,279.0678101,271.3983765,183.8922272,120.1920853,40.3517952,165.413269,109.9843597,59.84150696,230.6751556,111.0010986,84.74556732,249.9087982,104.3798904,143.5199585,164.5086212,461.6753845,190.5808105,41.40242004,47.56667709
5/13/2022,145.2960815,225.0383606,113.0550003,153.4233093,127.1999969,195.1047211,166.1723022,45.72995758,152.5782318,106.4900513,286.132782,277.3380432,184.4737091,120.8251572,41.06765366,164.4647064,110.9626923,60.96393585,231.4780884,110.7859116,84.35369873,255.5558319,109.3231812,145.0591278,163.9487915,468.0393982,195.7489014,41.50579071,47.75051117
5/16/2022,143.7454376,227.2844238,110.8105011,151.1811523,124.0500031,197.8355713,163.3946228,45.21324539,157.2500458,104.3568802,282.8240662,277.3005371,184.8835907,122.1184158,40.57786179,165.6085663,110.1893463,61.18656158,230.533432,111.6763611,86.13575745,255.9277344,108.9265518,146.4755554,165.5808716,471.7226868,194.353714,42.24666595,47.80211639
5/17/2022,147.3998108,228.6637878,115.3684998,156.4193115,132.0500031,203.4692078,163.0063629,46.68959045,158.1771088,107.7897949,291.706543,281.9473877,189.7449188,125.1390457,41.8211937,166.2967529,113.8418274,61.01958847,228.2568512,113.0417023,86.77020264,261.1343994,112.1189041,146.0600586,168.3231506,474.9143372,200.4355469,42.16051102,42.36427689
5/18/2022,139.0836334,227.3683472,107.1125031,150.8622284,125.5199966,198.5517273,156.6346436,44.62269974,154.0075684,103.483757,285.8905334,267.1731567,184.7978058,120.2282715,39.89025879,163.2092438,111.894455,56.77104187,218.2623901,110.5113678,85.93049622,249.2450256,105.8019485,136.9572601,165.41008,454.520752,196.4956207,42.11743927,39.48731232
5/19/2022,135.6564331,228.12323,107.3190002,148.8327026,127.1399994,197.4250031,154.9123077,38.49584579,152.9079132,102.3328323,287.2606201,269.5902405,183.6348877,117.2619171,39.57000732,161.7584839,110.2359314,55.65788269,216.3258057,110.1515656,85.9211731,248.322876,102.9675217,133.8033905,160.6466522,461.4343262,193.9213867,42.29834366,38.4036026
5/20/2022,135.8934784,230.667572,107.5910034,148.0982056,120.6999969,188.8886414,158.9443817,39.62155914,153.7876434,101.6184692,285.9557495,269.0561829,180.8705902,116.194725,39.23091507,164.5856018,109.3321304,56.56696701,220.9641113,107.8055496,87.28336334,247.7539215,104.4766388,133.888382,159.6408539,468.3575134,195.5523834,42.66878128,38.44553757
5/23/2022,141.3453979,232.102829,107.5569992,153.703598,124.0699997,194.9328308,159.6114349,39.9998703,157.3615417,105.0017929,295.0992126,267.9694519,180.7085266,118.6275177,39.56058502,167.9456329,116.0966644,58.31091309,224.8277283,108.2177734,87.54460907,255.6899567,105.0860748,136.9667053,163.3035431,474.4804382,203.9333496,42.78938293,39.54213333
5/24/2022,138.6293335,234.7590027,104.0999985,150.40802,119.4000015,196.365097,156.2364044,40.38742447,158.2046051,100.79496,292.6199646,269.7401123,181.0707703,121.0060349,39.24975204,169.7800903,117.7365494,59.38695526,230.9868927,109.2446442,88.300354,254.6795654,103.7898026,139.4029388,165.0209961,479.7644653,199.0894928,43.65947342,40.03560638
5/25/2022,138.7873535,235.8028107,106.7750015,155.1242523,122.0599976,199.8598633,158.9443817,40.59964371,160.7429962,102.4518967,293.5054016,275.0333557,181.5282898,121.5396042,39.74897003,168.1141205,118.5564957,59.43334579,230.5050812,109.2746277,87.46996307,257.5244141,104.670105,137.1178284,164.7173615,480.2754517,200.2783356,44.14190292,39.79048538
5/26/2022,142.0071411,235.8401337,111.0774994,159.8211823,127.7300034,203.3737335,161.7419739,41.51314163,161.8243408,104.7835083,301.642334,283.6899414,184.0638275,123.8005524,40.95462036,167.9643555,120.606369,59.64670181,234.3592834,110.2115402,86.1264267,260.8401489,109.2554703,138.3170319,165.9319611,484.2673645,204.9060822,43.92653275,40.63873291
5/27/2022,147.7948761,237.8998108,115.1464996,163.9092712,132.2299957,207.3363647,164.3703156,42.09444809,163.3730316,108.4644775,306.2559814,288.9831848,187.1617432,125.95298,41.96247864,169.4899445,122.3114929,59.99920273,237.9300842,112.0628891,86.84486389,268.0404053,112.2059555,140.4321899,168.7406769,488.9728394,209.1604004,44.27973557,41.43861008
5/31/2022,147.0047455,239.2791748,120.2095032,163.155426,131.3999939,206.1046143,159.5317993,41.56849289,160.0557098,109.5757141,306.5091858,283.6336975,184.559494,125.5640717,41.84003067,168.0298767,123.2059631,58.79328156,238.2512817,111.8979874,85.8651886,266.6964722,114.9726639,139.6390076,169.8888245,479.0123291,208.4627838,44.1849823,41.4869957
6/1/2022,146.876358,236.1849365,121.6839981,160.1981049,130.6499939,207.746933,175.2918243,41.73458481,161.5769043,108.335495,301.8204041,280.1831665,182.9295044,126.097702,41.54803467,166.3264618,121.0443039,58.50571442,235.483429,109.7468414,85.0348053,267.2360229,114.8082199,137.5238342,167.2793732,474.9336243,206.2619476,44.27973557,40.46134949
6/2/2022,149.34552,231.3945313,125.5110016,163.4646912,140.5,210.0672302,187.5673218,42.25131226,161.2836609,110.0023499,304.0710144,288.3664856,187.819458,126.748848,42.23563385,165.8023224,122.9916611,59.11794662,236.5225525,111.0660095,83.97116089,269.3548889,119.3839035,139.0063477,168.9589081,474.6539612,211.2924957,44.1849823,41.12575531
6/3/2022,143.5874023,231.552948,122.3499985,161.232193,139.25,212.8363037,184.0927582,41.75304031,162.7498932,107.8195648,298.8476563,287.6216431,185.7033691,127.680336,40.86985397,165.1190796,121.2772369,58.41294861,235.9146423,109.4095383,83.88720703,264.8816833,117.2940292,137.7598877,165.2867126,468.2418518,208.9343719,43.77147675,40.41941452
6/6/2022,144.3380585,228.7476807,124.7900009,161.4158173,139.2400055,213.5333099,182.0617523,41.82686234,162.0442505,106.9861374,300.5637207,286.4997253,186.0559998,129.217804,40.82275391,165.1003723,120.8765564,58.3201828,235.6391602,109.5894241,83.82189941,263.6358032,116.5958176,137.2216797,167.9341125,472.648407,209.2193756,44.14190292,40.27428436
6/7/2022,146.876358,229.6517181,123,163.0298004,140.8200073,216.8466797,186.3228302,42.04830933,165.1324768,106.9464493,301.5015564,284.5010681,188.3723145,129.1273651,41.00172806,166.9161072,121.1933823,58.67268753,236.4655457,110.0841217,84.41902161,267.3144836,117.9922791,138.7513885,169.5092773,479.3209229,210.7520905,44.49510574,39.79048538
6/8/2022,146.1356049,228.7849579,121.1800003,160.3914337,139.6300049,219.4247589,188.3538208,41.44854355,165.9847107,106.4999695,295.0965576,280.5037231,185.4173889,127.3638535,38.83530426,165.923996,119.2646408,58.3387413,233.3024292,108.9972992,83.48600769,265.2642822,118.7002106,137.0233765,166.9757233,475.8785706,209.7695618,44.40895844,39.44537354
6/9/2022,140.8812256,225.3086243,116.1500015,155.5784607,133.7299957,213.5715179,186.2830353,40.8395462,162.6765747,102.4915848,285.2875671,282.7003784,183.0248108,124.7682495,37.68616486,162.5826721,116.7582016,57.32762146,230.0252991,108.0678787,82.10514069,259.7511902,115.0150681,134.5493774,163.6274414,471.9252014,202.5086975,43.88345718,39.03253937
6/10/2022,135.4391632,223.6869507,109.6500015,149.2386169,127,205.464859,177.6612854,40.12906265,160.7338104,98.62210846,269.1578979,272.6881104,177.5629883,123.1674805,36.90437698,161.496994,111.3913193,56.96583939,225.484848,103.1734085,81.340065,248.1757507,111.2620392,134.0394745,161.5001831,467.2969055,196.0239868,43.78007507,39.25186157
6/13/2022,130.2538757,220.6673126,103.6699982,141.3814087,115.8600006,197.5395966,165.2961731,39.89837646,153.3386078,94.96098328,265.6882019,266.9560547,175.7900085,122.1907501,35.57626724,159.868454,108.0742569,56.90091705,226.5202332,102.2140045,79.30610657,237.6499329,107.1017227,130.4512482,159.983429,452.9009094,188.9006805,42.72047043,38.51326752
6/14/2022,131.1230011,219.6700745,102.3099976,139.7481232,122.1600037,197.3581696,163.723175,39.5938797,153.5402222,93.48264313,264.9567261,262.7229919,174.7033539,122.742424,35.72697449,157.416275,106.2759781,55.34057999,226.7956696,101.374527,79.48482513,239.8374939,107.3732605,126.381424,158.647934,445.235199,190.1386719,42.35003662,38.52938843
6/15/2022,133.7600861,219.5582733,107.6699982,141.3137512,133.7200012,196.6993256,167.8050537,40.41509628,150.5253143,95.1296463,272.0181274,263.7223206,176.31427,123.9543076,36.405159,159.1009521,107.5338364,55.75168228,226.9286804,100.6849518,79.60710907,246.9691467,110.0110474,125.1255417,157.9134064,447.7229309,192.7325592,42.34142303,38.50359344
6/16/2022,128.4563141,215.0194855,103.6600037,132.8863373,133.3600006,185.9954376,159.1435089,39.97219467,142.4794617,93.54217529,267.2449036,257.8110962,171.4624786,122.6972046,35.1712532,159.1852112,105.6889648,55.191082,223.4045868,98.14403534,79.8516922,240.3083801,103.8820801,125.8904037,153.9450684,441.3459473,185.7467651,42.07436752,38.90353394
6/17/2022,129.9378052,218.7567444,106.2200012,139.3421936,136.8000031,183.9425049,162.5384369,40.03678513,135.973114,93.60169983,262.3778992,255.2374268,171.290863,122.109375,34.82273865,158.6049347,105.3162613,55.52744293,222.6351776,97.31955719,79.59771729,242.9373627,104.0954132,124.9839172,154.4220276,437.446228,186.6899872,42.23804855,38.15203476
6/21/2022,134.1946411,222.1957855,108.6800003,139.9027405,136.75,187.5040894,166.0926514,40.72882462,141.6638794,92.55992126,267.0854797,253.7949524,172.062973,124.6687851,35.53858948,161.9275055,107.9251785,56.71404648,227.5840912,97.44696045,82.80532074,248.9114685,105.3949127,128.7704163,155.1374817,464.7926636,190.9934692,43.63363266,39.4034462
6/22/2022,133.681076,223.8081512,108.9499969,139.5451355,137.1600037,179.3496857,166.7098999,40.20286942,135.5057678,92.76828003,266.8322449,253.5875244,169.4130707,123.9723892,35.20891953,164.4826508,107.3195419,57.13449478,230.880188,97.73929596,83.86825562,248.3130798,101.7485733,130.7817078,155.6334991,473.8500977,190.4334259,43.75423813,38.92610931
6/23/2022,136.5651093,226.5574951,112.4400024,136.8970795,133.9700012,170.6032257,172.2851563,39.61233902,130.5206451,93.56201935,268.3608398,259.6589966,166.4009399,125.2023621,35.2371788,168.1515656,106.1455307,57.81656265,231.3741608,97.55188751,86.53969574,253.9340057,104.7354813,134.3699646,152.4092255,483.6525879,193.2041473,44.87415314,39.87112045
6/24/2022,139.9132996,228.6824188,116.4599991,141.2460785,141.5299988,177.1153107,185.0982666,40.69191742,132.6649933,97.01477814,283.9090576,266.8051453,171.5959015,128.4762115,36.36748123,170.6130524,109.3134995,58.900383,235.4776611,100.6849518,87.60263062,262.605835,109.4970551,136.3056946,159.0390472,479.6174316,201.9191742,43.90068436,39.90336609
6/27/2022,139.9132996,228.1977997,113.2200012,139.4484863,138.7200012,179.1204987,180.508667,40.38742447,135.2308502,95.85394287,282.0615845,266.5129395,169.9468536,129.1454468,36.38631821,170.453949,108.4376526,58.77892303,234.6512756,99.53817749,88.80666351,259.8493347,107.1599045,135.2670441,159.7735596,489.3134766,200.0032349,43.90068436,40.03237915
6/28/2022,135.7453156,226.9489136,107.4000015,137.4189758,138.6999969,178.9772644,170.7022095,39.73229599,137.4026794,95.16933441,280.8518982,254.690506,167.7163849,128.2953186,35.58568954,165.6057892,107.915863,58.19028473,230.6617432,97.68683624,86.43623352,251.59935,99.67324829,133.066864,159.7544708,492.0036316,194.6582794,43.46995163,39.46796036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-19.95%,8.92%,-33.93%,-18.23%,-35.64%,-15.58%,-24.90%,-29.08%,22.18%,-39.23%,-23.75%,-30.52%,-17.58%,7.77%,-28.20%,3.03%,-30.20%,4.77%,-8.06%,-26.14%,16.40%,-17.97%,-34.21%,-12.45%,1.81%,11.59%,-8.36%,-5.84%,-14.91%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-19.95%,8.92%,-33.93%,-18.23%,-35.64%,-15.58%,-24.90%,-29.08%,22.18%,-39.23%,-23.75%,-30.52%,-17.58%,7.77%,-28.20%,3.03%,-30.20%,4.77%,-8.06%,-26.14%,16.40%,-17.97%,-34.21%,-12.45%,1.81%,11.59%,-8.36%,-5.84%,-14.91%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,a,aa,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,CVX,22.18%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,2,MRK,16.40%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,3,UNH,11.59%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,4,AMGN,8.92%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,5,IBM,7.77%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,6,KO,4.77%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,7,JNJ,3.03%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,8,TRV,1.81%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,9,VZ,-5.84%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,10,MCD,-8.06%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,11,V,-8.36%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,12,PG,-12.45%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,13,WMT,-14.91%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,14,CAT,-15.58%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,15,HON,-17.58%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,16,MSFT,-17.97%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,17,AXP,-18.23%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,18,AAPL,-19.95%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,19,GS,-23.75%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,20,CRM,-24.90%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,21,MMM,-26.14%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,22,INTC,-28.20%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,23,CSCO,-29.08%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,24,JPM,-30.20%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,25,HD,-30.52%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,26,AMZN,-33.93%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,27,NKE,-34.21%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,28,BA,-35.64%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
,,29,DIS,-39.23%,,,,,,,#REF!,,,,,,,,,,,,,,,,,,
