,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,88.7960433959961,110737200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,AMGN,235.52000427246094,256.2300109863281,232.5800018310547,223.82115173339844,6575800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,AMZN,137.89950561523438,144.75,137.6999969482422,143.93499755859375,127268000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,AXP,95.25,96.95999908447266,93.63999938964844,89.22906494140625,3301000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,BA,185.8800048828125,190.61000061035156,180.0399932861328,180.32000732421875,49036700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,CAT,129.3800048828125,129.39999389648438,125.87999725341797,115.20433044433594,2807800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,CRM,188.10000610351562,192.82000732421875,187.4600067138672,191.04188537597656,4754600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,CSCO,46.540000915527344,46.720001220703125,46.0,40.38661575317383,17129500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,CVX,89.27999877929688,90.7699966430664,87.55000305175781,72.7511978149414,6379400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,DIS,112.81999969482422,115.5999984741211,112.29000091552734,112.12560272216797,11930900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,GS,198.8800048828125,199.74000549316406,195.52000427246094,177.85739135742188,2620100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,HD,249.64999389648438,250.3300018310547,246.92999267578125,223.94937133789062,3677300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,HON,145.22000122070312,146.47999572753906,142.97000122070312,132.26190185546875,2609500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,IBM,114.98088073730469,115.8986587524414,113.16443634033203,92.68870544433594,4869967.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-07-01,INTC,59.90999984741211,60.029998779296875,58.7599983215332,52.42576599121094,14748100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
