,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,88.7960433959961,110737200.0,2.0,2.977431562354326,91.5563012105266,79.19130544840895,62.807157537758265,107.51134372682229,29.730531783249674,82.89883346557617,76.75925763448079,28.6200008392334,63.156284531747154
0,2020-07-01,AMGN,235.52000427246094,256.2300109863281,232.5800018310547,223.82115173339844,6575800.0,2.0,3.389080335087897,216.59211664583583,186.59651403043372,61.27965246243774,269.77770339792426,46.80613855018443,200.2461690266927,201.24619827270507,28.6200008392334,63.156284531747154
0,2020-07-01,AMZN,137.89950561523438,144.75,137.6999969482422,143.93499755859375,127268000.0,2.0,4.503504218339543,142.9370103960219,121.8372396344957,67.91097804164696,160.23349711528346,52.64571373650686,129.05663350423177,122.77706693013509,28.6200008392334,63.156284531747154
0,2020-07-01,AXP,95.25,96.95999908447266,93.63999938964844,89.22907257080078,3301000.0,2.0,-0.37708738862880864,106.99765118619267,85.0362881753796,48.50481613645065,-66.26437381593888,3.142447593063418,94.22727813720704,87.88137626647949,28.6200008392334,63.156284531747154
0,2020-07-01,BA,185.8800048828125,190.61000061035156,180.0399932861328,180.32000732421875,49036700.0,2.0,5.443193477566751,220.72113910563365,160.93286327473743,50.925771078516824,24.220608346258853,15.932919876883023,176.4723347981771,155.6141675313314,28.6200008392334,63.156284531747154
0,2020-07-01,CAT,129.3800048828125,129.39999389648438,125.87999725341797,115.20435333251953,2807800.0,2.0,1.2151740989632742,124.72673747089141,108.23534443828828,52.86542613514888,35.83674173843812,14.457404372847114,114.02146987915039,108.51564305623373,28.6200008392334,63.156284531747154
0,2020-07-01,CRM,188.10000610351562,192.82000732421875,187.4600067138672,191.04190063476562,4754600.0,2.0,4.173733611960813,194.20952410838137,168.2921970830249,58.104316401549205,139.9360710553977,29.225746978966217,179.39493408203126,170.19295171101888,28.6200008392334,63.156284531747154
0,2020-07-01,CSCO,46.540000915527344,46.720001220703125,46.0,40.38661575317383,17129500.0,2.0,0.2530096154999839,42.463053566228226,38.37506365178935,53.16054844873021,19.488558230032158,13.380576374222523,40.37112528483073,38.728391583760576,28.6200008392334,63.156284531747154
0,2020-07-01,CVX,89.27999877929688,90.7699966430664,87.55000305175781,72.7511978149414,6379400.0,2.0,-0.9532945256330265,84.99009214927045,68.73478959511431,47.829180172238935,-92.1308328576318,9.086242134949153,76.97411677042643,74.61777559916179,28.6200008392334,63.156284531747154
0,2020-07-01,DIS,112.81999969482422,115.5999984741211,112.29000091552734,112.12560272216797,11930900.0,2.0,-0.9623699709343896,126.2552883179778,105.61183356922922,49.23569547653787,-76.92102786457772,1.5594677137092383,116.7114247639974,110.50752512613933,28.6200008392334,63.156284531747154
